addr,chargeTp,cpId,cpNm,cpStat,cpTp,csId,csNm,lat,longi,statUpdatedatetime
경상남도 창원시 의창구 원이대로 450(두대동145) GS25 앞,2,619,급속04,1,10,196,창원스포츠파크,35.234108,128.663252,
경상남도 창원시 의창구 원이대로 450(두대동145) GS25 앞,2,618,급속03,1,10,196,창원스포츠파크,35.234108,128.663252,
경상남도 창원시 의창구 원이대로 450(두대동145) GS25 앞,2,617,급속02,4,10,196,창원스포츠파크,35.234108,128.663252,
경상남도 창원시 의창구 원이대로 450(두대동145) GS25 앞,2,616,급속01,1,10,196,창원스포츠파크,35.234108,128.663252,
"광주광역시 북구 하서로 52 (운암동, 광주시립미술관) (실외완전노출)입구진입화장실우측",1,1193,완속01,1,03,350,광주광역시립 미술관,35.18069306393595,126.88200848534401,
"광주광역시 북구 하서로 52 (운암동, 광주시립미술관) (실외완전노출)입구진입화장실우측",2,1192,급속01,6,10,350,광주광역시립 미술관,35.18069306393595,126.88200848534401,
"전라남도 여수시 여수산단로 140 (주삼동, 화물차휴게소) (실외완전노출) 주차장 입구 우측",2,6014,급속02,1,10,2152,내트럭 여수사업소,34.7976644365412,127.662386545223,
"전라남도 여수시 여수산단로 140 (주삼동, 화물차휴게소) (실외완전노출) 주차장 입구 우측",2,6013,급속01,1,10,2152,내트럭 여수사업소,34.7976644365412,127.662386545223,
"충청북도 청주시 상당구 남일면 효촌송정1길 22-12 (효촌리, 주원애뜰 2차) 102동 지상주차장",1,5509,완속01,1,03,1890,주원애뜰2차빌라,36.5871369621799,127.510297699403,
"서울 성동구 왕십리로 410 (하왕십리동, 센트라스) B1층",1,7972,완속03,1,03,3006,센트라스 1획지,37.566787681156434,127.02386338987056,
"서울 성동구 왕십리로 410 (하왕십리동, 센트라스) B1층",1,7971,완속02,2,03,3006,센트라스 1획지,37.566787681156434,127.02386338987056,
"서울 성동구 왕십리로 410 (하왕십리동, 센트라스) B1층",1,7970,완속01,2,03,3006,센트라스 1획지,37.566787681156434,127.02386338987056,
"서울 성동구 왕십리로 410 (하왕십리동, 센트라스) B1층",2,7969,급속01,6,10,3006,센트라스 1획지,37.566787681156434,127.02386338987056,
충청남도 당진시 신평면 삽교천길 90-3 (운정리) 지상주차장,2,8710,급속01,1,10,3085,삽교호관광지,36.887295,126.824787,
"강원특별자치도 춘천시 동면 가산로 69 (지내리, 동면행정복지센터) 동사무소 주차장",2,12238,급속02,1,07,5508,동면행정복지센터,37.91003759068713,127.78142479220176,
"강원특별자치도 춘천시 동면 가산로 69 (지내리, 동면행정복지센터) 동사무소 주차장",2,12237,급속01,1,07,5508,동면행정복지센터,37.91003759068713,127.78142479220176,
경기 가평군 가평읍 가화로 169-11 1층주차장(정면),1,878,완속01,6,03,303,가평지사,37.833892,127.510497,
서울특별시 강동구 암사동 고덕로 53 지하2층 6.7호 라인,1,2221,완속01,1,03,693,암사라인 아파트,37.555386,127.131476,
"경기도 성남시 분당구 판교로 421 (야탑동, 탑마을대우아파트) 지상1층 주차장 관리소 앞",1,1773,완속01,1,03,537,탑대우아파트,37.4063883898091,127.121067163745,
"경기도 성남시 분당구 판교로 421 (야탑동, 탑마을대우아파트) 지상1층 주차장 관리소 앞",1,10158,완속04,1,03,537,탑대우아파트,37.4063883898091,127.121067163745,
"경기도 성남시 분당구 판교로 421 (야탑동, 탑마을대우아파트) 지상1층 주차장 관리소 앞",1,10157,완속03,2,03,537,탑대우아파트,37.4063883898091,127.121067163745,
"경기도 성남시 분당구 판교로 421 (야탑동, 탑마을대우아파트) 지상1층 주차장 관리소 앞",1,10156,완속02,4,03,537,탑대우아파트,37.4063883898091,127.121067163745,
강원특별자치도 강릉시 경포로475번길 5 경포상가번영회 앞 공영주차장,2,6675,급속01,7,07,2437,경포해수욕장,37.802467,128.903439,
강원특별자치도 강릉시 난설헌로 131 녹색도시체험센터 지상주차장,2,6671,급속03,1,10,2433,녹색도시체험센터,37.7898944775002,128.906331733159,
강원특별자치도 강릉시 난설헌로 131 녹색도시체험센터 지상주차장,2,6670,급속02,1,10,2433,녹색도시체험센터,37.7898944775002,128.906331733159,
강원특별자치도 강릉시 난설헌로 131 녹색도시체험센터 지상주차장,2,6669,급속01,1,10,2433,녹색도시체험센터,37.7898944775002,128.906331733159,
경기도 화성시 봉담읍 동화새터길 55-39 103동 앞 B1F 28,1,6159,완속02,2,03,2240,동화마을 신동아파밀리에,37.222437,126.958832,
경기도 화성시 봉담읍 동화새터길 55-39 103동 앞 B1F 28,1,6158,완속1,2,03,2240,동화마을 신동아파밀리에,37.222437,126.958832,
경기도 화성시 봉담읍 동화새터길 55-39 103동 앞 B1F 28,2,6157,급속01,1,10,2240,동화마을 신동아파밀리에,37.222437,126.958832,
"경상남도 밀양시 시청로2길 6 (내이동, 내이현대아파트) 지상1층 103동 바로앞",1,6388,완속01,1,03,2330,현대아파트,35.5054821141702,128.740646824616,
경남 사천시 삼천포대교로 591 1층주차장(A기둥),2,6104,급속01,1,10,2216,이마트 사천점,34.9506846959983,128.077222910288,
경기도 수원시 영통구 영통동 봉영로1517번길 27 905동앞 B1F H01,2,2377,급속01,1,10,756,영통벽적골주공9단지,37.248006,127.065761,
강원특별자치도 강릉시 율곡로 2792 강릉농협하나로마트 지상주차장,2,5949,급속01,1,10,2100,강릉농협 하나로마트,37.754689,128.901915,
"경상남도 김해시 삼계로 35 (삼계동, 구지마을3단지푸르지오아파트) 지하주차장(306동앞)",2,8288,급속01,1,10,3187,구지마을3단지푸르지오,35.25799144503566,128.87032680239883,
"충청남도 당진시 백암로 219-64 (채운동, 채운공원 휴먼빌 아파트) 지상주차장(103동, 관리사무소 앞)",1,4538,완속01,1,03,1522,채운공원휴먼빌,36.8913482638084,126.621079015803,
"충청남도 당진시 백암로 219-64 (채운동, 채운공원 휴먼빌 아파트) 지상주차장(103동, 관리사무소 앞)",2,4537,급속01,1,10,1522,채운공원휴먼빌,36.8913482638084,126.621079015803,
"충청남도 당진시 무수동7길 124 (읍내동, 하늘채아파트) 지상주차장 (102동 앞)",1,5554,완속02,3,03,1909,당진하늘채,36.8920407366461,126.640742203972,
"충청남도 당진시 무수동7길 124 (읍내동, 하늘채아파트) 지상주차장 (102동 앞)",1,5553,완속01,2,03,1909,당진하늘채,36.8920407366461,126.640742203972,
"충청남도 당진시 무수동7길 124 (읍내동, 하늘채아파트) 지상주차장 (102동 앞)",2,5552,급속01,1,10,1909,당진하늘채,36.8920407366461,126.640742203972,
"전라남도 순천시 둑실5길 25 (조곡동, 금강메트로빌아파트) (실내지하)101동 3.4라인 주차장",1,6604,완속02,1,03,2411,금강메트로빌아파트,34.9586811217954,127.49768820691,
"전라남도 순천시 둑실5길 25 (조곡동, 금강메트로빌아파트) (실내지하)101동 3.4라인 주차장",1,6603,완속01,6,03,2411,금강메트로빌아파트,34.9586811217954,127.49768820691,
"전라남도 순천시 둑실5길 25 (조곡동, 금강메트로빌아파트) (실내지하)101동 3.4라인 주차장",2,6602,급속01,1,10,2411,금강메트로빌아파트,34.9586811217954,127.49768820691,
제주특별자치도 제주시 이도2동 1963-7 주차장,2,8063,급속01,1,10,3043,베라체 공영주차장,33.4930399344364,126.545412303663,
경기도 동두천시 생연동 동두천로 171 605동 지하주차장,1,2201,완속01,7,03,686,동두천부영6단지 아파트,37.8967109679,127.0548368127,
경기도 동두천시 생연동 동두천로 171 605동 지하주차장,2,2200,급속01,7,10,686,동두천부영6단지 아파트,37.8967109679,127.0548368127,
"서울특별시 서초구 반포동 2-12 지하1층 우회전 104동 4,5,6라인",1,3848,완속01,7,03,1279,아크로리버파크,37.5062516392,126.9926711815,
제주특별자치도 제주시 산록북로 429 안쪽 주차장,2,8655,급속01,1,10,3368,제주탐라교육원,33.427087,126.531710,
대구 북구 매천로 17 지하1층,1,6367,완속02,1,03,2324,매천화성파크드림,35.8986320699077,128.541619851211,
대구 북구 매천로 17 지하1층,1,6366,완속01,6,03,2324,매천화성파크드림,35.8986320699077,128.541619851211,
대구 북구 매천로 17 지하1층,2,6365,급속01,1,10,2324,매천화성파크드림,35.8986320699077,128.541619851211,
인천광역시 서구 청라사파이어로 158 지하1층 C25,1,7546,완속02,1,03,2849,청라골드클래스아파트,37.528437,126.625054,
인천광역시 서구 청라사파이어로 158 지하1층 C25,1,7545,완속01,1,03,2849,청라골드클래스아파트,37.528437,126.625054,
"경기도 고양시 일산서구 가좌4로 29 (가좌동, 가좌마을1단지아파트) 104동 지하주차장C5",1,7231,완속02,1,03,2739,가좌마을1단지 양우아파트,37.6849278869592,126.71722936532,
"경기도 고양시 일산서구 가좌4로 29 (가좌동, 가좌마을1단지아파트) 104동 지하주차장C5",1,7230,완속01,2,03,2739,가좌마을1단지 양우아파트,37.6849278869592,126.71722936532,
"경기도 고양시 일산서구 가좌4로 29 (가좌동, 가좌마을1단지아파트) 104동 지하주차장C5",2,7229,급속01,1,10,2739,가좌마을1단지 양우아파트,37.6849278869592,126.71722936532,
서울특별시 강남구 역삼동 755-4 지하2층 우회전,2,7690,급속01,1,10,2900,역삼e-편한세상,37.498557,127.049722,
서울특별시 강남구 역삼동 755-4 지하2층 우회전,1,7689,완속03,1,03,2900,역삼e-편한세상,37.498557,127.049722,
서울특별시 강남구 역삼동 755-4 지하2층 우회전,1,7688,완속02,2,03,2900,역삼e-편한세상,37.498557,127.049722,
서울특별시 강남구 역삼동 755-4 지하2층 우회전,1,7687,완속01,2,03,2900,역삼e-편한세상,37.498557,127.049722,
"서울특별시 강북구 오현로 156 (번동, 해모로아파트) 지하1층 27",2,6527,급속01,1,10,2383,해모로아파트,37.626598,127.037899,
"서울특별시 도봉구 시루봉로2길 62 (쌍문동, 쌍문미라보아파트) 지하1층 주차장",1,8352,완속01,6,03,3129,쌍문미라보아파트,37.655394,127.031444,
전북특별자치도 군산시 미장동 미장남로 10 106호 앞 주차장,1,8197,완속03,1,03,3144,미장아이파크,35.961207028837954,126.72646963383181,
전북특별자치도 군산시 미장동 미장남로 10 106호 앞 주차장,1,8196,완속02,1,03,3144,미장아이파크,35.961207028837954,126.72646963383181,
전북특별자치도 군산시 미장동 미장남로 10 106호 앞 주차장,1,8195,완속01,1,03,3144,미장아이파크,35.961207028837954,126.72646963383181,
전북특별자치도 군산시 미장동 미장남로 10 106호 앞 주차장,2,8194,급속01,1,10,3144,미장아이파크,35.961207028837954,126.72646963383181,
경북 안동시 서후면 서선길 189 정보관 북측 지상주차장,2,8148,급속02,1,10,3122,안동과학대학교,36.5895562026728,128.653769849747,
경북 안동시 서후면 서선길 189 정보관 북측 지상주차장,2,8147,급속01,1,10,3122,안동과학대학교,36.5895562026728,128.653769849747,
"서울특별시 성북구 낙산길 243-15 (삼선동2가, 삼선현대힐스테이트) B2 /104동 1,2호라인 4번기둥",1,8357,완속03,4,03,3134,삼선힐스테이트,37.5821301093423,127.01348658649,
"서울특별시 성북구 낙산길 243-15 (삼선동2가, 삼선현대힐스테이트) B2 /104동 1,2호라인 4번기둥",1,8356,완속02,4,03,3134,삼선힐스테이트,37.5821301093423,127.01348658649,
"서울특별시 성북구 낙산길 243-15 (삼선동2가, 삼선현대힐스테이트) B2 /104동 1,2호라인 4번기둥",1,8355,완속01,4,03,3134,삼선힐스테이트,37.5821301093423,127.01348658649,
"충청북도 영동군 영동읍 눈어치로 22-10 (설계리, 영동설계주공아파트) 102동 옆 주차장",1,2639,완속01,4,03,851,영동설계주공 아파트,36.188582,127.780958,
"충청북도 영동군 영동읍 눈어치로 22-10 (설계리, 영동설계주공아파트) 102동 옆 주차장",2,2638,급속01,1,10,851,영동설계주공 아파트,36.188582,127.780958,
인천광역시 미추홀구 용현동 매소홀로 68 212-214동 사이 지상주차장,1,5478,완속01,2,03,1874,용현금호2차 아파트,37.448223,126.634239,
인천광역시 미추홀구 용현동 매소홀로 68 212-214동 사이 지상주차장,2,5477,급속01,1,10,1874,용현금호2차 아파트,37.448223,126.634239,
서울특별시 서초구 반포동 30-26 지하1층 101동,1,3847,완속04,1,03,1278,반포리체 아파트,37.5044672196,127.0124541711,
서울특별시 서초구 반포동 30-26 지하1층 101동,1,3846,완속03,1,03,1278,반포리체 아파트,37.5044672196,127.0124541711,
서울특별시 서초구 반포동 30-26 지하1층 101동,1,3845,완속02,1,03,1278,반포리체 아파트,37.5044672196,127.0124541711,
서울특별시 서초구 반포동 30-26 지하1층 101동,1,3844,완속01,1,03,1278,반포리체 아파트,37.5044672196,127.0124541711,
서울특별시 서초구 반포동 30-26 지하1층 101동,2,3843,급속01,1,10,1278,반포리체 아파트,37.5044672196,127.0124541711,
인천광역시 서구 청라라임로 17 지하2층 J19,1,7493,완속03,4,03,2688,청라힐데스하임,37.528739,126.652907,
인천광역시 서구 청라라임로 17 지하2층 J19,1,7492,완속02,4,03,2688,청라힐데스하임,37.528739,126.652907,
인천광역시 서구 청라라임로 17 지하2층 J19,1,7090,완속01,4,03,2688,청라힐데스하임,37.528739,126.652907,
인천광역시 서구 청라라임로 17 지하2층 J19,2,7089,급속01,4,10,2688,청라힐데스하임,37.528739,126.652907,
경기도 김포시 청송로 19 지하2층 블럭번호 246(310동),1,4222,완속03,1,03,1411,청송현대홈타운3단지 아파트,37.648138,126.666124,
경기도 김포시 청송로 19 지하2층 블럭번호 246(310동),1,4221,완속02,1,03,1411,청송현대홈타운3단지 아파트,37.648138,126.666124,
경기도 김포시 청송로 19 지하2층 블럭번호 246(310동),1,4220,완속01,1,03,1411,청송현대홈타운3단지 아파트,37.648138,126.666124,
경기도 김포시 청송로 19 지하2층 블럭번호 246(310동),2,4219,급속01,1,10,1411,청송현대홈타운3단지 아파트,37.648138,126.666124,
"충청남도 논산시 시민로258번길 10 (내동, 논산제이파크2단지) 입구정면 지하주차장",1,5533,완속01,1,03,1899,논산제이파크2단지 아파트,36.1897440938896,127.097542537492,
"충청남도 논산시 시민로258번길 10 (내동, 논산제이파크2단지) 입구정면 지하주차장",2,5532,급속01,1,10,1899,논산제이파크2단지 아파트,36.1897440938896,127.097542537492,
서울특별시 송파구 장지동 위례광장로 215 지하1층 바로 우회전 C10 기둥,1,8213,완속03,2,03,3149,위례스타힐스,37.481504,127.143668,
서울특별시 송파구 장지동 위례광장로 215 지하1층 바로 우회전 C10 기둥,1,8212,완속02,6,03,3149,위례스타힐스,37.481504,127.143668,
서울특별시 송파구 장지동 위례광장로 215 지하1층 바로 우회전 C10 기둥,1,8211,완속01,1,03,3149,위례스타힐스,37.481504,127.143668,
서울특별시 송파구 장지동 위례광장로 215 지하1층 바로 우회전 C10 기둥,2,8210,급속01,1,10,3149,위례스타힐스,37.481504,127.143668,
서울특별시 서초구 서초동 1542-1 지하6층,1,8214,완속01,1,03,3150,서초동일하이빌,37.49157868738758,127.00830267310125,
"전라남도 나주시 전력로 55 (빛가람동, 한국전력공사) 본사내 남측 주차장",1,12657,완속13,1,03,293,한전본사 남측주차장(공용),35.02523495981864,126.78296400994627,
"전라남도 나주시 전력로 55 (빛가람동, 한국전력공사) 본사내 남측 주차장",1,12656,완속12,1,03,293,한전본사 남측주차장(공용),35.02523495981864,126.78296400994627,
"전라남도 나주시 전력로 55 (빛가람동, 한국전력공사) 본사내 남측 주차장",1,12655,완속11,1,03,293,한전본사 남측주차장(공용),35.02523495981864,126.78296400994627,
"전라남도 나주시 전력로 55 (빛가람동, 한국전력공사) 본사내 남측 주차장",1,12654,완속10,1,03,293,한전본사 남측주차장(공용),35.02523495981864,126.78296400994627,
"부산광역시 사상구 덕상로 8-37 (덕포동, 덕포 경동 메르빌) 202동 지하 1층",1,5064,완속02,1,03,1711,덕포경동메르빌 아파트,35.1709542032,128.9901757202,
"부산광역시 사상구 덕상로 8-37 (덕포동, 덕포 경동 메르빌) 202동 지하 1층",1,5063,완속01,1,03,1711,덕포경동메르빌 아파트,35.1709542032,128.9901757202,
"부산광역시 사상구 덕상로 8-37 (덕포동, 덕포 경동 메르빌) 202동 지하 1층",2,5062,급속01,1,10,1711,덕포경동메르빌 아파트,35.1709542032,128.9901757202,
경기도 남양주시 도농로 34 관리사무소 뒤 지하주차장 36번기둥,1,1542,완속04,1,03,455,부영그린타운2단지,37.61329482959011,127.15973188845306,
경기도 남양주시 도농로 34 관리사무소 뒤 지하주차장 36번기둥,1,1541,완속03,2,03,455,부영그린타운2단지,37.61329482959011,127.15973188845306,
경기도 남양주시 도농로 34 관리사무소 뒤 지하주차장 36번기둥,1,1540,완속02,2,03,455,부영그린타운2단지,37.61329482959011,127.15973188845306,
경기도 남양주시 도농로 34 관리사무소 뒤 지하주차장 36번기둥,1,1539,완속01,1,03,455,부영그린타운2단지,37.61329482959011,127.15973188845306,
경기도 남양주시 도농로 34 관리사무소 뒤 지하주차장 36번기둥,2,1538,급속01,1,10,455,부영그린타운2단지,37.61329482959011,127.15973188845306,
"경기도 용인시 기흥구 관곡로 53 (구갈동, 가현마을 신안아파트) B1F 50",2,7734,급속01,4,10,2920,가현마을신안아파트,37.2840116071834,127.112272925723,
"경기도 안양시 동안구 평촌대로179번길 27 (호계동, 목련두산아파트) P2 B1F B31",1,7923,완속01,7,02,2931,안양 평촌 목련 6단지 두산아파트,37.3866480730097,126.956693926173,
"경기도 안양시 동안구 평촌대로179번길 27 (호계동, 목련두산아파트) P2 B1F B31",2,7922,급속01,7,10,2931,안양 평촌 목련 6단지 두산아파트,37.3866480730097,126.956693926173,
서울 성동구 고산자로4길 34 지하주차장,1,2489,완속02,1,03,792,리버그린동아 아파트,37.5530659970927,127.03725231485,
서울 성동구 고산자로4길 34 지하주차장,1,2488,완속01,1,03,792,리버그린동아 아파트,37.5530659970927,127.03725231485,
서울 성동구 고산자로4길 34 지하주차장,2,2487,급속01,1,10,792,리버그린동아 아파트,37.5530659970927,127.03725231485,
"경기도 성남시 수정구 성남대로 1342 (복정동, 가천대학교) 아름관과 중앙도서관 사이 주차장",2,8657,급속02,1,10,3369,가천대 글로벌캠퍼스,37.4508602043794,127.130154614406,
"경기도 성남시 수정구 성남대로 1342 (복정동, 가천대학교) 아름관과 중앙도서관 사이 주차장",2,8656,급속01,6,10,3369,가천대 글로벌캠퍼스,37.4508602043794,127.130154614406,
서울특별시 강서구 마곡동 748 지하2층 1308동 3.4호 라인,1,7937,완속02,1,03,2997,마곡13단지 힐스테이트마스터,37.557592,126.818291,
서울특별시 강서구 마곡동 748 지하2층 1308동 3.4호 라인,1,7936,완속01,1,03,2997,마곡13단지 힐스테이트마스터,37.557592,126.818291,
서울특별시 강서구 마곡동 748 지하2층 1308동 3.4호 라인,2,7935,급속01,1,10,2997,마곡13단지 힐스테이트마스터,37.557592,126.818291,
제주특별자치도 제주시 화북2동 3378-6 주차장,2,8062,급속01[VP],1,10,3041,화북2동 공영주차장,33.5090443749781,126.560729976787,
서울특별시 강남구 삼성동 16-1 우측 지상주차장,2,6756,급속01,1,10,2507,강남구청 공영주차장,37.517705,127.046821,
대구광역시 수성구 매호동 1033 101동 지하주차장,1,4965,완속01,3,03,1676,시지우방하이츠,35.84140889680448,128.7112917239591,
서울특별시 강남구 삼성동 삼성로99길 14 지하1층,1,3866,완속02,1,03,1285,삼성파크 아파트,37.5092129203,127.0538237005,
서울특별시 강남구 삼성동 삼성로99길 14 지하1층,1,3865,완속01,1,03,1285,삼성파크 아파트,37.5092129203,127.0538237005,
"강원특별자치도 정선군 북평면 중봉길 9-12 (숙암리, 파크로쉬) 호텔 정문 앞",2,6685,급속02,1,10,2445,파크로쉬(알파인경기장),37.474902,128.611598,
"강원특별자치도 정선군 북평면 중봉길 9-12 (숙암리, 파크로쉬) 호텔 정문 앞",2,6684,급속01,6,10,2445,파크로쉬(알파인경기장),37.474902,128.611598,
경상남도 양산시 동면 강변로 264-1 주차장내,2,6092,급속02,1,10,2205,양산주민편익시설,35.32784676007296,129.02747407411667,
경상남도 양산시 동면 강변로 264-1 주차장내,2,6091,급속01,1,10,2205,양산주민편익시설,35.32784676007296,129.02747407411667,
"경기도 양주시 고암동 고암길 200 정면 지하주차장 1층, 103동 2.1 부근",1,2199,완속01,1,03,685,덕정중흥S-클래스 아파트,37.8338311179,127.0756875887,
"경기도 양주시 고암동 고암길 200 정면 지하주차장 1층, 103동 2.1 부근",2,2198,급속01,1,10,685,덕정중흥S-클래스 아파트,37.8338311179,127.0756875887,
광주광역시 서구 상무대로 1104 (농성동) (실외완전노출)지상주차장,1,1017,완속01,3,03,319,광주전남전력관리처(공용),35.152576142405344,126.88297919853167,
광주광역시 서구 상무대로 1104 (농성동) (실외완전노출)지상주차장,2,1015,급속01,2,10,319,광주전남전력관리처(공용),35.152576142405344,126.88297919853167,
"서울특별시 용산구 삼개로 60 (청암동, 천년명가 청암자이) 청암자이 아파트 지하주차장 3층",1,1945,완속02,2,03,593,청암자이 아파트,37.534841,126.947209,
"서울특별시 용산구 삼개로 60 (청암동, 천년명가 청암자이) 청암자이 아파트 지하주차장 3층",1,1944,완속01,1,03,593,청암자이 아파트,37.534841,126.947209,
"서울특별시 용산구 삼개로 60 (청암동, 천년명가 청암자이) 청암자이 아파트 지하주차장 3층",2,1943,급속01,1,10,593,청암자이 아파트,37.534841,126.947209,
강원특별자치도 원주시 양지로 26 지상 5층 주차장 좌측 입구 옆,2,5946,급속02,1,10,2097,하나로마트 혁신도시점,37.324499,127.98199,
강원특별자치도 원주시 양지로 26 지상 5층 주차장 좌측 입구 옆,2,5945,급속01,1,10,2097,하나로마트 혁신도시점,37.324499,127.98199,
서울특별시 송파구 방이동 양재대로 1089 지상주차장,1,3813,완속01,1,03,1267,잠실한양3차 아파트,37.505978,127.122973,
"충청북도 청주시 청원구 오창읍 오창중앙로 28 (각리, 중앙하이츠빌아파트) B2 지하주차장 210동 3,4라인 앞 46,47,48 기둥 뒷공간",1,4413,완속02,2,03,1482,오창중앙하이츠빌 아파트,36.7092319024156,127.424579843232,
"충청북도 청주시 청원구 오창읍 오창중앙로 28 (각리, 중앙하이츠빌아파트) B2 지하주차장 210동 3,4라인 앞 46,47,48 기둥 뒷공간",1,4412,완속01,1,03,1482,오창중앙하이츠빌 아파트,36.7092319024156,127.424579843232,
"충청북도 청주시 청원구 오창읍 오창중앙로 28 (각리, 중앙하이츠빌아파트) B2 지하주차장 210동 3,4라인 앞 46,47,48 기둥 뒷공간",2,4411,급속01,1,10,1482,오창중앙하이츠빌 아파트,36.7092319024156,127.424579843232,
"광주광역시 광산구 목련로21번길 20 (산정동, 하남2지구 중흥S-클래스) (실내지하)주차장(Y38)",1,2704,완속02,2,03,873,하남2지구 중흥S-클래스,35.1743434896724,126.800906495046,
"광주광역시 광산구 목련로21번길 20 (산정동, 하남2지구 중흥S-클래스) (실내지하)주차장(Y38)",1,2703,완속01,2,03,873,하남2지구 중흥S-클래스,35.1743434896724,126.800906495046,
"광주광역시 광산구 목련로21번길 20 (산정동, 하남2지구 중흥S-클래스) (실내지하)주차장(Y38)",2,2702,급속01,1,10,873,하남2지구 중흥S-클래스,35.1743434896724,126.800906495046,
"서울특별시 도봉구 우이천로 367 지하2층 103,104 사이 31번",1,1930,완속02,2,03,586,북한산코오롱하늘채 아파트,37.648403,127.02286,
"서울특별시 도봉구 우이천로 367 지하2층 103,104 사이 31번",1,1929,완속01,6,03,586,북한산코오롱하늘채 아파트,37.648403,127.02286,
"서울특별시 도봉구 우이천로 367 지하2층 103,104 사이 31번",2,1928,급속01,1,10,586,북한산코오롱하늘채 아파트,37.648403,127.02286,
서울 동대문구 답십리로 130 지하주차장 2층 311동 3-4라인,1,6665,완속02,6,03,2430,답십리래미안위브2블럭,37.5720377764558,127.053951855019,
서울 동대문구 답십리로 130 지하주차장 2층 311동 3-4라인,1,6664,완속01,1,03,2430,답십리래미안위브2블럭,37.5720377764558,127.053951855019,
서울 동대문구 답십리로 130 지하주차장 2층 311동 3-4라인,2,6663,급속01,1,10,2430,답십리래미안위브2블럭,37.5720377764558,127.053951855019,
서울특별시 서초구 방배동 3275 지하주차장/B2-04,1,2284,완속02,6,03,718,방배동부센트레빌 아파트,37.4973457271,126.9881169632,
서울특별시 서초구 방배동 3275 지하주차장/B2-04,1,2283,완속01,2,03,718,방배동부센트레빌 아파트,37.4973457271,126.9881169632,
서울특별시 노원구 상계동 701-1 지상 주차장 입구 우측,2,6810,급속01,1,10,2540,노원구청,37.653754,127.056952,
"경상북도 포항시 북구 양덕로 60 (양덕동, 풍림아이원아파트) 119동 지하1층",2,5686,급속02,1,10,1956,양덕풍림아이원,36.086027,129.404066,
"경상북도 포항시 북구 양덕로 60 (양덕동, 풍림아이원아파트) 119동 지하1층",2,5685,급속01,1,10,1956,양덕풍림아이원,36.086027,129.404066,
경상북도 경산시 옥산로 227 3층 주차장 출구 왼편,2,6042,급속01,6,10,2169,이마트 경산점,35.835233,128.71963,
경상북도 상주시 함창읍 구향4길 15 지하주차장(202동 아래),1,5023,완속02,2,03,1698,상주함창LH천년나무2단지 아파트,36.57225214,128.18340025,
경상북도 상주시 함창읍 구향4길 15 지하주차장(202동 아래),1,5022,완속01,1,03,1698,상주함창LH천년나무2단지 아파트,36.57225214,128.18340025,
충청북도 충주시 금제8길 13 (금릉동) 지상주차장 좌측,2,8661,급속01,6,10,3375,금릉주차장,36.9890731155015,127.927182763063,
제주특별자치도 서귀포시 성산읍 삼달리 437-5 주차장,2,8668,급속02,3,10,3380,김영갑갤러리,33.372223769142,126.854430862011,
제주특별자치도 서귀포시 성산읍 삼달리 437-5 주차장,2,8667,급속01,3,10,3380,김영갑갤러리,33.372223769142,126.854430862011,
경기도 포천시 일동면 화동로 1092 하나로마트주차장,2,8674,급속01,1,10,3384,일동농협하나로마트,37.960786,127.320576,
강원특별자치도 홍천군 두촌면 설악로 3330 휴게소 지상주차장,2,8676,급속01,1,10,3386,(고속도로)화양강휴게소,37.799415,127.988075,
강원특별자치도 고성군 죽왕면 오호3길 8-3 (오호리) 면사무소 제3주차장,2,8689,급속01,6,10,3396,죽왕면사무소,38.3291686286793,128.525719421194,
"충청북도 청주시 서원구 서부로 1428 (성화동, 한국방송공사청주방송총국) 지상주차장",2,8708,급속01,1,10,3409,KBS 방송국,36.619328941896406,127.45621081327789,
"전라남도 나주시 우정로 101 (빛가람동, 빛가람 중흥S-CLASS센트럴 2차) 지하주차장 (A40)",1,3352,완속03,1,03,1095,빛가람 중흥S클래스 센트럴2차,35.024111,126.79097,
"전라남도 나주시 우정로 101 (빛가람동, 빛가람 중흥S-CLASS센트럴 2차) 지하주차장 (A40)",1,3351,완속02,6,03,1095,빛가람 중흥S클래스 센트럴2차,35.024111,126.79097,
"전라남도 나주시 우정로 101 (빛가람동, 빛가람 중흥S-CLASS센트럴 2차) 지하주차장 (A40)",1,3350,완속01,2,03,1095,빛가람 중흥S클래스 센트럴2차,35.024111,126.79097,
"전라남도 나주시 우정로 101 (빛가람동, 빛가람 중흥S-CLASS센트럴 2차) 지하주차장 (A40)",2,3349,급속01,1,10,1095,빛가람 중흥S클래스 센트럴2차,35.024111,126.79097,
인천광역시 연수구 아트센터대로 175 B2 zoneC 16,2,6824,급속01,1,10,2553,G-Tower(경제자유구역청),37.396513,126.633746,
인천광역시 연수구 아트센터대로 175 B2 zoneC 16,2,10640,급속04,1,07,2553,G-Tower(경제자유구역청),37.396513,126.633746,
인천광역시 연수구 아트센터대로 175 B2 zoneC 16,2,10639,급속03,1,07,2553,G-Tower(경제자유구역청),37.396513,126.633746,
인천광역시 연수구 아트센터대로 175 B2 zoneC 16,2,10120,급속02,1,07,2553,G-Tower(경제자유구역청),37.396513,126.633746,
제주특별자치도 서귀포시 성산읍 수산리 703-1 회관 주차장 서측,1,1234,완속02,6,03,384,수산1리 복지회관,33.446088,126.883146,
제주특별자치도 서귀포시 성산읍 수산리 703-1 회관 주차장 서측,1,1233,완속01,1,03,384,수산1리 복지회관,33.446088,126.883146,
